Data da Coleta,Regiao - Sigla,Estado - Sigla,Municipio,Produto,Data da Coleta,Valor de Venda,Bandeira
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,09",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"6,39",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,19",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"4,67",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,72",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,69",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"4,99",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,19",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,39",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,39",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,59",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,69",BRANCA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,17",BRANCA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,29",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,19",TOTALENERGIES
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,79",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,19",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,49",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"4,79",BRANCA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,09",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,49",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"4,87",BRANCA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,49",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,99",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"4,99",BRANCA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,59",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,09",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,39",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,6",BRANCA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,59",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"4,89",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,29",BRANCA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,09",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"4,89",BRANCA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,09",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,19",ALESAT
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,29",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,39",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,39",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"4,89",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,59",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,19",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,36",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"4,99",BRANCA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,09",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,14",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,27",BRANCA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,09",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,49",BRANCA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"4,79",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,49",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,09",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,49",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,18",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,29",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"4,97",BRANCA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"6,99",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,89",VIBRA ENERGIA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"6,19",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,14",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,59",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,68",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"4,99",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"4,99",IPIRANGA
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"4,99",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"5,09",RAIZEN
2023-01-05,SE,SP,SAO PAULO,GASOLINA,2023-01-05,"4,99",RAIZEN
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"4,59",BRANCA
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"4,88",BRANCA
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"5,09",BRANCA
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"5,27",BRANCA
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"5,29",RAIZEN
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"5,19",BRANCA
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"4,79",BRANCA
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"5,49",RAIZEN
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"4,99",VIBRA ENERGIA
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"5,05",BRANCA
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"4,99",BRANCA
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"5,39",RAIZEN
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"4,99",BRANCA
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"5,49",RAIZEN
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"5,39",RAIZEN
2023-01-05,SE,SP,SOROCABA,GASOLINA,2023-01-05,"4,99",BRANCA
2023-01-05,SE,SP,SUZANO,GASOLINA,2023-01-05,"5,37",VIBRA ENERGIA
2023-01-05,SE,SP,SUZANO,GASOLINA,2023-01-05,"4,79",BRANCA
2023-01-05,SE,SP,SUZANO,GASOLINA,2023-01-05,"5,29",ALESAT
2023-01-05,N,AM,MANAUS,GASOLINA,2023-01-05,"6,59",IPIRANGA
2023-01-05,N,AM,MANAUS,GASOLINA,2023-01-05,"6,59",EQUADOR
2023-01-05,N,AM,MANAUS,GASOLINA,2023-01-05,"6,59",SABBÁ
2023-01-05,N,AM,MANAUS,GASOLINA,2023-01-05,"6,59",VIBRA ENERGIA
2023-01-05,N,AM,MANAUS,GASOLINA,2023-01-05,"6,59",VIBRA ENERGIA
2023-01-05,N,AM,MANAUS,GASOLINA,2023-01-05,"6,59",IPIRANGA
2023-01-05,N,AM,MANAUS,GASOLINA,2023-01-05,"6,59",ATEM' S
2023-01-05,N,AM,MANAUS,GASOLINA,2023-01-05,"6,59",EQUADOR
2023-01-05,N,AM,MANAUS,GASOLINA,2023-01-05,"6,59",SABBÁ
2023-01-05,N,AM,MANAUS,GASOLINA,2023-01-05,"6,59",VIBRA ENERGIA
2023-01-05,NE,BA,LAURO DE FREITAS,GASOLINA,2023-01-05,"5,54",BRANCA
2023-01-05,NE,RN,NATAL,GASOLINA,2023-01-05,"5,69",VIBRA ENERGIA
2023-01-05,SE,ES,CACHOEIRO DE ITAPEMIRIM,GASOLINA,2023-01-05,"6,26",RAIZEN
2023-01-05,SE,ES,CACHOEIRO DE ITAPEMIRIM,GASOLINA,2023-01-05,"6,26",IPIRANGA
2023-01-05,SE,ES,CACHOEIRO DE ITAPEMIRIM,GASOLINA,2023-01-05,"6,26",BRANCA
2023-01-05,SE,ES,CACHOEIRO DE ITAPEMIRIM,GASOLINA,2023-01-05,"5,89",ATLÂNTICA
2023-01-05,N,TO,GURUPI,GASOLINA,2023-01-05,"5,69",BRANCA
2023-01-05,N,TO,GURUPI,GASOLINA,2023-01-05,"5,78",BRANCA
2023-01-05,CO,GO,MINEIROS,GASOLINA,2023-01-05,"5,61",VIBRA ENERGIA
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,49",RAIZEN
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,29",RAIZEN
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,39",VIBRA ENERGIA
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,19",IPIRANGA
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,49",VIBRA ENERGIA
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,39",ALESAT
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,29",VIBRA ENERGIA
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,39",VIBRA ENERGIA
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,39",VIBRA ENERGIA
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,19",IPIRANGA
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,39",BRANCA
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,39",IPIRANGA
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,39",ALESAT
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,29",IPIRANGA
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,29",VIBRA ENERGIA
2023-01-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-01-05,"5,15",IPIRANGA
2023-01-05,SE,MG,VICOSA,GASOLINA,2023-01-05,"5,69",RAIZEN
2023-01-05,SE,MG,VICOSA,GASOLINA,2023-01-05,"5,69",VIBRA ENERGIA
2023-01-05,SE,MG,VICOSA,GASOLINA,2023-01-05,"5,78",RAIZEN
2023-01-05,SE,MG,VICOSA,GASOLINA,2023-01-05,"5,69",VIBRA ENERGIA
2023-01-05,SE,MG,VICOSA,GASOLINA,2023-01-05,"5,69",VIBRA ENERGIA
2023-01-05,SE,MG,VICOSA,GASOLINA,2023-01-05,"5,54",BRANCA
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,19",VIBRA ENERGIA
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,17",RAIZEN
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,29",VIBRA ENERGIA
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,29",VIBRA ENERGIA
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,19",RAIZEN
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,17",RAIZEN
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,17",BRANCA
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,18",BRANCA
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,19",IPIRANGA
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,19",VIBRA ENERGIA
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,19",BRANCA
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,17",VIBRA ENERGIA
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,19",IPIRANGA
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,17",BRANCA
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,17",VIBRA ENERGIA
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,19",VIBRA ENERGIA
2023-01-05,NE,PB,JOAO PESSOA,GASOLINA,2023-01-05,"5,19",RAIZEN
2023-01-05,S,PR,CAMPO LARGO,GASOLINA,2023-01-05,"5,69",BRANCA
2023-01-05,S,PR,CAMPO LARGO,GASOLINA,2023-01-05,"5,89",RAIZEN
2023-01-05,S,PR,CAMPO LARGO,GASOLINA,2023-01-05,"5,86",BRANCA
2023-01-05,S,PR,CAMPO LARGO,GASOLINA,2023-01-05,"5,86",BRANCA
2023-01-05,S,PR,CAMPO LARGO,GASOLINA,2023-01-05,"5,89",BRANCA
2023-01-05,S,PR,LONDRINA,GASOLINA,2023-01-05,"5,49",RAIZEN
2023-01-05,S,PR,LONDRINA,GASOLINA,2023-01-05,"5,49",BRANCA
2023-01-05,S,PR,LONDRINA,GASOLINA,2023-01-05,"5,23",BRANCA
2023-01-05,S,PR,LONDRINA,GASOLINA,2023-01-05,"5,79",RAIZEN
2023-01-05,S,PR,LONDRINA,GASOLINA,2023-01-05,"5,39",RAIZEN
2023-01-05,S,PR,LONDRINA,GASOLINA,2023-01-05,"5,38",BRANCA
2023-01-05,S,PR,LONDRINA,GASOLINA,2023-01-05,"5,55",CIAPETRO
2023-01-05,S,PR,LONDRINA,GASOLINA,2023-01-05,"5,75",IPIRANGA
2023-01-05,S,PR,LONDRINA,GASOLINA,2023-01-05,"5,36",BRANCA
2023-01-05,S,PR,LONDRINA,GASOLINA,2023-01-05,"5,19",BRANCA
2023-01-05,S,PR,LONDRINA,GASOLINA,2023-01-05,"5,49",VIBRA ENERGIA
2023-01-05,S,PR,LONDRINA,GASOLINA,2023-01-05,"5,45",BRANCA
2023-01-05,S,PR,SAO JOSE DOS PINHAIS,GASOLINA,2023-01-05,"5,87",IPIRANGA
2023-01-05,S,PR,SAO JOSE DOS PINHAIS,GASOLINA,2023-01-05,"5,65",BRANCA
2023-01-05,S,PR,SAO JOSE DOS PINHAIS,GASOLINA,2023-01-05,"5,85",RAIZEN
2023-01-05,S,PR,SAO JOSE DOS PINHAIS,GASOLINA,2023-01-05,"5,85",VIBRA ENERGIA
2023-01-05,S,PR,SAO JOSE DOS PINHAIS,GASOLINA,2023-01-05,"5,69",POTENCIAL
2023-01-05,S,PR,SAO JOSE DOS PINHAIS,GASOLINA,2023-01-05,"5,87",RAIZEN
2023-01-05,S,PR,SAO JOSE DOS PINHAIS,GASOLINA,2023-01-05,"5,49",IPIRANGA
2023-01-05,S,PR,SAO JOSE DOS PINHAIS,GASOLINA,2023-01-05,"5,49",IPIRANGA
2023-01-05,S,PR,SAO JOSE DOS PINHAIS,GASOLINA,2023-01-05,"5,85",VIBRA ENERGIA
2023-01-05,SE,RJ,CABO FRIO,GASOLINA,2023-01-05,"5,74",VIBRA ENERGIA
2023-01-05,SE,RJ,CABO FRIO,GASOLINA,2023-01-05,"5,87",VIBRA ENERGIA
2023-01-05,SE,RJ,CABO FRIO,GASOLINA,2023-01-05,"5,87",VIBRA ENERGIA
2023-01-05,SE,RJ,CABO FRIO,GASOLINA,2023-01-05,"5,88",IPIRANGA
2023-01-05,SE,RJ,CABO FRIO,GASOLINA,2023-01-05,"5,88",RAIZEN
2023-01-05,SE,RJ,CABO FRIO,GASOLINA,2023-01-05,"5,75",BRANCA
2023-01-05,SE,RJ,PETROPOLIS,GASOLINA,2023-01-05,"6,19",BRANCA
2023-01-05,SE,RJ,PETROPOLIS,GASOLINA,2023-01-05,"6,19",BRANCA
2023-01-05,SE,RJ,PETROPOLIS,GASOLINA,2023-01-05,"6,29",RAIZEN
2023-01-05,SE,RJ,PETROPOLIS,GASOLINA,2023-01-05,"6,19",BRANCA
2023-01-05,SE,RJ,PETROPOLIS,GASOLINA,2023-01-05,"6,29",RAIZEN
2023-01-05,SE,RJ,PETROPOLIS,GASOLINA,2023-01-05,"6,29",VIBRA ENERGIA
2023-01-05,SE,RJ,PETROPOLIS,GASOLINA,2023-01-05,"6,19",BRANCA
2023-01-05,SE,RJ,PETROPOLIS,GASOLINA,2023-01-05,"6,29",VIBRA ENERGIA
2023-01-05,SE,RJ,PETROPOLIS,GASOLINA,2023-01-05,"6,39",IPIRANGA
2023-01-05,SE,RJ,PETROPOLIS,GASOLINA,2023-01-05,"6,19",BRANCA
2023-01-05,SE,RJ,PETROPOLIS,GASOLINA,2023-01-05,"6,19",BRANCA
2023-01-05,NE,RN,MOSSORO,GASOLINA,2023-01-05,"5,89",ALESAT
2023-01-05,NE,RN,MOSSORO,GASOLINA,2023-01-05,"5,99",VIBRA ENERGIA
2023-01-05,NE,RN,MOSSORO,GASOLINA,2023-01-05,"5,98",VIBRA ENERGIA
2023-01-05,NE,RN,MOSSORO,GASOLINA,2023-01-05,"5,99",VIBRA ENERGIA
2023-01-05,NE,RN,MOSSORO,GASOLINA,2023-01-05,"5,89",BRANCA
2023-01-05,S,RS,ESTEIO,GASOLINA,2023-01-05,"5,23",BRANCA
2023-01-05,S,RS,PORTO ALEGRE,GASOLINA,2023-01-05,"5,36",RAIZEN
2023-01-05,S,RS,PORTO ALEGRE,GASOLINA,2023-01-05,"5,18",RAIZEN
2023-01-05,S,RS,PORTO ALEGRE,GASOLINA,2023-01-05,"5,19",BRANCA
2023-01-05,S,RS,PORTO ALEGRE,GASOLINA,2023-01-05,"5,29",VIBRA ENERGIA
2023-01-05,S,RS,PORTO ALEGRE,GASOLINA,2023-01-05,"5,19",BRANCA
2023-01-05,S,RS,PORTO ALEGRE,GASOLINA,2023-01-05,"5,17",BRANCA
2023-01-05,S,RS,PORTO ALEGRE,GASOLINA,2023-01-05,"5,39",IPIRANGA
2023-01-05,S,RS,PORTO ALEGRE,GASOLINA,2023-01-05,"5,12",BRANCA
2023-01-05,S,RS,PORTO ALEGRE,GASOLINA,2023-01-05,"5,39",RAIZEN
2023-01-05,S,RS,PORTO ALEGRE,GASOLINA,2023-01-05,"5,49",VIBRA ENERGIA
2023-01-05,S,RS,PORTO ALEGRE,GASOLINA,2023-01-05,"5,36",BRANCA
2023-01-05,S,RS,PORTO ALEGRE,GASOLINA,2023-01-05,"5,15",BRANCA
2023-01-05,S,RS,PORTO ALEGRE,GASOLINA,2023-01-05,"5,18",BRANCA
2023-01-05,S,RS,PORTO ALEGRE,GASOLINA,2023-01-05,"5,19",IPIRANGA
2023-01-05,S,RS,PORTO ALEGRE,GASOLINA,2023-01-05,"5,49",VIBRA ENERGIA
2023-01-05,S,RS,SAPUCAIA DO SUL,GASOLINA,2023-01-05,"5,06",BRANCA
2023-01-05,S,RS,SAPUCAIA DO SUL,GASOLINA,2023-01-05,"5,06",BRANCA
2023-01-05,S,RS,SAPUCAIA DO SUL,GASOLINA,2023-01-05,"5,26",BRANCA
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,84",BRANCA
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,89",ALESAT
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"6,08",RAIZEN MIME
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,89",IPIRANGA
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,9",POTENCIAL
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,89",VIBRA ENERGIA
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,89",RAIZEN MIME
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,89",VIBRA ENERGIA
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,89",IPIRANGA
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,89",IPIRANGA
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,89",IPIRANGA
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,99",IPIRANGA
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,85",IPIRANGA
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,79",IPIRANGA
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,89",IPIRANGA
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,89",IPIRANGA
2023-01-05,S,SC,FLORIANOPOLIS,GASOLINA,2023-01-05,"5,89",IPIRANGA
2023-01-05,S,SC,ITAJAI,GASOLINA,2023-01-05,"5,39",STANG
2023-01-05,S,SC,ITAJAI,GASOLINA,2023-01-05,"5,39",BRANCA
2023-01-05,S,SC,ITAJAI,GASOLINA,2023-01-05,"5,55",IPIRANGA
2023-01-05,S,SC,ITAJAI,GASOLINA,2023-01-05,"5,35",RAIZEN MIME
2023-01-05,S,SC,ITAJAI,GASOLINA,2023-01-05,"5,39",VIBRA ENERGIA
2023-01-05,S,SC,ITAJAI,GASOLINA,2023-01-05,"5,39",IPIRANGA
2023-01-05,S,SC,ITAJAI,GASOLINA,2023-01-05,"5,39",IPIRANGA
2023-01-05,S,SC,JOINVILLE,GASOLINA,2023-01-05,"5,79",IPIRANGA
2023-01-05,S,SC,JOINVILLE,GASOLINA,2023-01-05,"5,79",VIBRA ENERGIA
2023-01-05,S,SC,JOINVILLE,GASOLINA,2023-01-05,"5,78",RAIZEN
2023-01-05,S,SC,JOINVILLE,GASOLINA,2023-01-05,"5,77",BRANCA
2023-01-05,S,SC,JOINVILLE,GASOLINA,2023-01-05,"5,77",POTENCIAL
2023-01-05,S,SC,JOINVILLE,GASOLINA,2023-01-05,"5,79",VIBRA ENERGIA
2023-01-05,S,SC,JOINVILLE,GASOLINA,2023-01-05,"5,79",VIBRA ENERGIA
2023-01-05,S,SC,JOINVILLE,GASOLINA,2023-01-05,"5,78",IPIRANGA
2023-01-05,S,SC,JOINVILLE,GASOLINA,2023-01-05,"5,79",VIBRA ENERGIA
2023-01-05,S,SC,JOINVILLE,GASOLINA,2023-01-05,"5,43",VIBRA ENERGIA
2023-01-05,S,SC,JOINVILLE,GASOLINA,2023-01-05,"5,79",VIBRA ENERGIA
2023-01-05,S,SC,JOINVILLE,GASOLINA,2023-01-05,"5,79",IPIRANGA
2023-01-05,SE,SP,ARACATUBA,GASOLINA,2023-01-05,"5,19",VIBRA ENERGIA
2023-01-05,SE,SP,ARACATUBA,GASOLINA,2023-01-05,"5,39",VIBRA ENERGIA
2023-01-05,SE,SP,ARACATUBA,GASOLINA,2023-01-05,"5,98",IPIRANGA
2023-01-05,SE,SP,ARACATUBA,GASOLINA,2023-01-05,"5,99",IPIRANGA
2023-01-05,SE,SP,ARACATUBA,GASOLINA,2023-01-05,"5,49",RAIZEN
2023-01-05,SE,SP,ARACATUBA,GASOLINA,2023-01-05,"5,59",BRANCA
2023-01-05,SE,SP,BEBEDOURO,GASOLINA,2023-01-05,"5,49",RAIZEN
2023-01-05,SE,SP,BEBEDOURO,GASOLINA,2023-01-05,"5,49",IPIRANGA
2023-01-05,SE,SP,BEBEDOURO,GASOLINA,2023-01-05,"5,49",IPIRANGA
2023-01-05,SE,SP,BRAGANCA PAULISTA,GASOLINA,2023-01-05,"5,29",IPIRANGA
2023-01-05,SE,SP,BRAGANCA PAULISTA,GASOLINA,2023-01-05,"5,09",ALESAT
2023-01-05,SE,SP,BRAGANCA PAULISTA,GASOLINA,2023-01-05,"5,39",RAIZEN
2023-01-05,SE,SP,BRAGANCA PAULISTA,GASOLINA,2023-01-05,"5,49",VIBRA ENERGIA
2023-01-05,SE,SP,BRAGANCA PAULISTA,GASOLINA,2023-01-05,"5,39",RAIZEN
2023-01-05,SE,SP,BRAGANCA PAULISTA,GASOLINA,2023-01-05,"5,39",IPIRANGA
2023-01-05,SE,SP,GUARUJA,GASOLINA,2023-01-05,"5,99",RAIZEN
2023-01-05,SE,SP,GUARUJA,GASOLINA,2023-01-05,"5,95",IPIRANGA
2023-01-05,SE,SP,GUARUJA,GASOLINA,2023-01-05,"5,19",IPIRANGA
2023-01-05,SE,SP,ITAPIRA,GASOLINA,2023-01-05,"5,49",RAIZEN
2023-01-05,SE,SP,ITAPIRA,GASOLINA,2023-01-05,"5,49",RAIZEN
2023-01-05,SE,SP,ITAPIRA,GASOLINA,2023-01-05,"5,49",IPIRANGA
2023-01-05,SE,SP,ITAPIRA,GASOLINA,2023-01-05,"5,09",BRANCA
2023-01-05,SE,SP,ITAPIRA,GASOLINA,2023-01-05,"5,59",IPIRANGA
2023-01-05,SE,SP,ITATIBA,GASOLINA,2023-01-05,"5,69",BRANCA
2023-01-05,SE,SP,ITATIBA,GASOLINA,2023-01-05,"5,55",RAIZEN
2023-01-05,SE,SP,ITATIBA,GASOLINA,2023-01-05,"5,39",BRANCA
2023-01-05,SE,SP,ITATIBA,GASOLINA,2023-01-05,"5,09",BRANCA
2023-01-05,SE,SP,ITATIBA,GASOLINA,2023-01-05,"4,97",BRANCA
2023-01-05,SE,SP,ITATIBA,GASOLINA,2023-01-05,"5,69",RAIZEN
2023-01-05,SE,SP,JACAREI,GASOLINA,2023-01-05,"4,99",VIBRA ENERGIA
2023-01-05,SE,SP,JACAREI,GASOLINA,2023-01-05,"5,07",RAIZEN
2023-01-05,SE,SP,JACAREI,GASOLINA,2023-01-05,"5,09",VIBRA ENERGIA
2023-01-05,SE,SP,JACAREI,GASOLINA,2023-01-05,"5,07",RAIZEN
2023-01-05,SE,SP,JACAREI,GASOLINA,2023-01-05,"4,99",RAIZEN
2023-01-05,SE,SP,PARAGUACU PAULISTA,GASOLINA,2023-01-05,"5,77",VIBRA ENERGIA
2023-01-05,SE,SP,PARAGUACU PAULISTA,GASOLINA,2023-01-05,"5,57",RAIZEN
2023-01-05,SE,SP,PRESIDENTE PRUDENTE,GASOLINA,2023-01-05,"5,77",BRANCA
